word,word_book,definition,CEFR,tag,phonetic
summit,"[""cet6"", ""tem4"", ""ielts"", ""toefl""]",n.. 顶峰；峰会 ; v.. 达到顶峰,B1,"```json
[""Tech"", ""Economy"", ""Politics"", ""Environment"", ""Health"", ""Sports"", ""Travel""]
```",/ˈsʌmɪt/
summon,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 召唤；召集 ; n.. 传唤；召唤,C2,null,/ˈsʌmən/
summons,"[""tem4""]",n.. 传票；召唤 ; v.. 传唤；召唤,C2,"```json
[""Laws"", ""Politics""]
```",/ˈsʌmənz/
sumo,"[""tem4""]",n.. 相扑 ; n.. 支持者；律师,C2,"[""Sports"", ""History""]",/ˈsuːmoʊ/
sumptuous,"[""tem8"", ""greA""]",adj.. 豪华的，奢侈的,C2,null,/ˈsʌmp.tʃu.əs/
sun,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 太阳；阳光 ; v.. 晒太阳,A1,null,/sʌn/
sunbath,"[""tem4""]",n.. 日光浴 ; v.. 晒日光浴,C2,null,/ˈsʌnˌbæθ/
sunbathe,"[""tem4""]",v.. 日光浴,B1,null,/ˈsʌnbeɪð/
sunburn,"[""tem4"", ""ielts""]",n.. 晒伤；晒斑 ; v.. 晒伤；使晒伤,C2,null,/ˈsʌn.bɜːrn/
sunburnt,"[""highschool""]",adj.. 晒伤的,C2,null,/ˈsʌnˌbɜːnt/
sunday,"[""midschool"", ""cet4"", ""tem4""]",n.. 星期日,A1,null,/ˈsʌn.deɪ/
sunder,"[""greA""]",v.. 分离，分裂,C2,null,/ˈsʌndər/
sundial,"[""tem4""]",n.. 日晷,B1,"```json
[""Science"", ""History"", ""Art""]
```",/ˈsʌnˌdaɪəl/
sundry,"[""tem8""]",adj.. 各式各样的，杂的,C2,null,/ˈsʌndri/
sunflower,"[""tem4"", ""ielts""]",n.. 向日葵,A2,null,/ˈsʌnˌflaʊər/
sunglasses,"[""midschool""]",n.. 太阳镜,A2,null,/ˈsʌnˌɡlæsɪz/
sunken,"[""tem8""]",adj.. 沉没的；凹陷的,A2,null,/ˈsʌŋkən/
sunlight,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 阳光,A2,null,/ˈsʌnlaɪt/
sunlit,"[""toefl""]",adj.. 阳光照射的,C2,null,/ˈsʌnˌlɪt/
sunny,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adj.. 阳光充足的；晴朗的,A1,null,/ˈsʌni/
sunrise,"[""midschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 日出,B1,null,/ˈsʌnraɪz/
sunset,"[""midschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 日落；夕阳 ; v.. 废止；逐渐消失,B1,null,/ˈsʌnˌsɛt/
sunshine,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 阳光,A1,null,/ˈsʌnʃaɪn/
sunstroke,"[""tem4""]",n.. 中暑,C2,,/ˈsʌnˌstroʊk/
suntan,"[""tem4""]",n.. 晒黑；古铜色皮肤 ; v.. 晒黑,C2,null,/ˈsʌnˌtæn/
super,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adj.. 超级的，极好的,A1,null,/ˈsuːpər/
superb,"[""highschool"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 极好的，绝妙的,B2,null,/suːˈpɜːrb/
supercilious,"[""greA""]",adj.. 傲慢的，目中无人的,C2,null,/ˌsuːpərˈsɪliəs/
superficial,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 表面的；肤浅的,C1,null,/ˌsuːpərˈfɪʃəl/
superficiality,"[""greA""]",n.. 肤浅；表面性,C2,null,/ˌsuːpərˌfɪʃiˈæləti/
superfluity,"[""greA""]",n.. 多余；过剩,B1,null,/ˌsuːpərˈfluːɪti/
superfluous,"[""tem8"", ""greA""]",adj.. 多余的，不必要的,C2,null,/suːˈpɜːrfluəs/
superhuman,"[""tem4""]",adj.. 超人的，非凡的,A2,null,/ˌsuːpərˈhjuːmən/
superimpose,"[""tem8"", ""greA""]",v.. 叠加；使重合,C2,"```json
[""Tech"", ""Science"", ""Art"", ""Media""]
```",/ˌsuːpərɪmˈpoʊz/
superintend,"[""tem8"", ""greA""]",v.. 监督；主管,B1,null,/ˌsuːpərɪnˈtɛnd/
superintendent,"[""tem4"", ""ielts"", ""toefl""]",n.. 主管；负责人；警长,B2,null,/ˌsuːpərɪnˈtɛndənt/
superior,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",adj.. 较高的；优越的 ; n.. 上级；长者,B1,null,/suːˈpɪəriər/
superiority,"[""cet6"", ""tem4"", ""greA""]",n.. 优越性，优势,B1,null,/suːˌpɪəriˈɒrɪti/
superlative,"[""tem4""]",adj.. 最高的，最好的 ; n.. 最高级,A2,null,/suːˈpɜː.lə.tɪv/
superman,"[""tem4""]",n.. 超人,A1,null,/ˈsuːpərmæn/
supermarket,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 超市,A1,null,/ˈsuːpərˌmɑːrkɪt/
supernatural,"[""tem4""]",adj.. 超自然的,B2,null,/ˌsuːpərˈnætʃrəl/
supernova,"[""greA""]",n.. 超新星,B2,"[""Science"", ""Astronomy""]  

(Note: ""Astronomy"" was not in the original list, but ""Science"" is the closest relevant domain from the given options. If strictly limited to the provided choices, the answer is simply `[""Science""]`.)  

Strictly adhering to the given list:  
```json
[""Science""]
```",/ˌsuː.pɚˈnoʊ.və/
supersede,"[""tem8"", ""ielts"", ""toefl"", ""greA""]",v.. 取代，替代,C2,null,/ˌsuːpərˈsiːd/
supersonic,"[""cet6"", ""tem4"", ""ielts""]",adj.. 超音速的,A1,"[""Tech"", ""Science"", ""Travel""]",/ˌsuːpərˈsɒnɪk/
superstition,"[""cet6"", ""tem4"", ""ielts"", ""toefl""]",n.. 迷信,B1,null,/ˌsuː.pəˈstɪʃ.ən/
superstitious,"[""tem4""]",adj.. 迷信的,C2,null,/ˌsuːpərˈstɪʃəs/
supervise,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 监督，管理,B2,null,/ˈsuːpərvaɪz/
supervision,"[""tem4"", ""ielts""]",n.. 监督；管理,B2,null,/ˌsuːpərˈvɪʒən/
supervisor,"[""cet6"", ""tem4"", ""ielts""]",n.. 监督人；主管,B2,null,/ˈsuːpərvaɪzər/
supine,"[""greA""]",adj.. 仰卧的；懒散的,C2,null,/suːˈpaɪn/
supper,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 晚餐,A2,null,/ˈsʌpər/
supplant,"[""tem8"", ""toefl"", ""greA""]",v.. 取代，替代,C2,null,/səˈplænt/
supple,"[""tem8"", ""toefl"", ""greA""]",adj.. 柔软的；灵活的,C2,null,/ˈsʌpəl/
supplement,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 补充；增补 ; v.. 补充；增补,B2,null,/ˈsʌplɪmənt/
supplementary,"[""tem8"", ""ielts""]",adj.. 补充的，附加的 ; n.. 补充物，增补物,C1,null,/ˌsʌplɪˈmɛntəri/
suppliant,"[""greA""]",n.. 恳求者；哀求者,B2,null,/ˈsʌpliənt/
supplicant,"[""greA""]",n.. 恳求者 ; adj.. 恳求的,C2,null,/ˈsʌplɪkənt/
supplicate,"[""greA""]",v.. 恳求，祈求,B2,null,/ˈsʌplɪkeɪt/
supply,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",v.. 供应，提供 ; n.. 供应；供给品,B2,null,/səˈplaɪ/
support,"[""highschool"", ""cet4"", ""cet6"", ""tem4""]",v.. 支持；支撑；资助 ; n.. 支持；支撑；援助,A2,"```json
[""Tech"", ""Economy"", ""Health"", ""Politics"", ""Society"", ""Laws""]
```",/səˈpɔːrt/
supportive,"[""tem4""]",adj.. 支持的；给予帮助的,B1,null,/səˈpɔːrtɪv/
suppose,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",v.. 假设，猜想,B1,null,/səˈpoʊz/
supposition,"[""tem8""]",n.. 假设，推测,C2,null,/ˌsʌpəˈzɪʃən/
suppress,"[""cet6"", ""tem4"", ""ielts"", ""toefl""]",v.. 压制；抑制；隐瞒,B2,null,/səˈpres/
suppression,"[""tem4""]",n.. 镇压；抑制 ; v.. 压制；抑制,B2,null,/səˈpreʃən/
supremacy,"[""tem8"", ""greA""]",n.. 至高无上；霸权,C2,null,/səˈprɛməsi/
supreme,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 最高的；至上的 ; n.. 至高；霸权,B1,null,/suːˈpriːm/
surcharge,"[""tem8"", ""ielts"", ""greA""]",n.. 附加费；额外费用 ; v.. 收取附加费,C2,"```json
[""Economy"", ""Laws""]
```",/ˈsɜːr.tʃɑːrdʒ/
sure,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adj.. 确信的；有把握的 ; adv.. 当然；确实,A2,null,/ʃɔːr/
surely,"[""cet4"", ""tem4""]",adv.. 必定，无疑,B1,null,/ˈʃʊərli/
surf,"[""midschool"", ""tem4""]",v.. 冲浪；浏览 ; n.. 海浪；激增,A2,null,/sɜːrf/
surface,"[""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 表面；表层 ; v.. 浮出水面；显露,B1,null,/ˈsɜːr.fɪs/
surfboard,"[""tem4""]",n.. 冲浪板,C2,"```json
[""Sports"", ""Travel""]
```",/ˈsɜːrfˌbɔːrd/
surfeit,"[""greA""]",n.. 过量；过度 ; v.. 使过量；使过度,C2,null,/ˈsɜːr.fɪt/
surge,"[""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 激增，汹涌 ; n.. 激增，浪潮,B2,"```json
[""Economy"", ""Health"", ""Environment"", ""Politics"", ""Sports""]
```",/sɜːrdʒ/
surgeon,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 外科医生,B1,"```json
[""Health""]
```",/ˈsɜːrdʒən/
surgery,"[""cet4"", ""cet6"", ""tem4"", ""ielts""]",n.. 外科手术；手术室 ; v.. 动手术,B1,"```json
[""Health""]
```",/ˈsɜːrdʒəri/
surgical,"[""cet6"", ""tem4""]",adj.. 外科的；手术的,C1,"```json
[""Health"", ""Science""]
```",/ˈsɜːrdʒɪkəl/
surly,"[""tem8"", ""greA""]",adj.. 脾气坏的，乖戾的,C1,null,/ˈsɜːrli/
surmise,"[""ielts"", ""toefl"", ""greA""]",v.. 推测，猜测 ; n.. 推测，猜测,C2,null,/sərˈmaɪz/
surmount,"[""tem4"", ""toefl"", ""greA""]",v.. 克服；战胜,C2,null,/sərˈmaʊnt/
surname,"[""cet4"", ""tem4""]",n.. 姓,A2,null,/ˈsɜːrneɪm/
surpass,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 超越，胜过,C2,null,/sərˈpæs/
surplus,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 过剩；盈余 ; adj.. 过剩的；多余的,B2,null,/ˈsɜːrplʌs/
surprise,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",v.. 使惊奇，使诧异 ; n.. 惊奇，惊讶；意想不到的事,A2,null,/səˈpraɪz/
surprising,"[""cet4"", ""tem4""]",adj.. 惊人的，意外的,A2,null,/səˈpraɪzɪŋ/
surprisingly,"[""cet4""]",adv.. 令人惊讶地,B1,null,/səˈpraɪzɪŋli/
surreal,"[""tem8""]",adj.. 超现实的；梦幻般的,C1,null,/səˈriːəl/
surrealism,"[""greA""]",n.. 超现实主义,C1,"```json
[""Art"", ""Literature""]
```",/səˈriːəlɪzəm/
surrealist,"[""tem8""]",adj.. 超现实主义的 ; n.. 超现实主义者,C1,"```json
[""Art"", ""Literature""]
```",/səˈriːəlɪst/
surrender,"[""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 投降，放弃 ; n.. 投降，放弃,B2,null,/səˈrɛndər/
surreptitious,"[""tem8"", ""greA""]",adj.. 偷偷的，秘密的,C2,null,/ˌsərəpˈtɪʃəs/
surrogate,"[""tem8"", ""greA""]",n.. 替代者；代理人 ; adj.. 替代的,C2,null,/ˈsʌrəɡət/
surround,"[""highschool"", ""cet4"", ""tem4""]",v.. 围绕，环绕 ; n.. 周围，环境,B1,null,/səˈraʊnd/
surrounding,"[""highschool""]",adj.. 周围的 ; n.. 环境；周围的事物,B1,null,/səˈraʊndɪŋ/
surroundings,"[""cet4""]",n.. 环境；周围的事物,B2,null,/səˈraʊndɪŋz/
surveillance,"[""tem4""]",n.. 监视；监督,B2,"```json
[""Tech"", ""Politics"", ""Society"", ""Laws"", ""Health""]
```",/sərˈveɪləns/
survey,"[""cet4"", ""tem4"", ""ielts"", ""toefl""]",v.. 调查；测量 ; n.. 调查；测量；概览,A1,null,/ˈsɜːrveɪ/
surveyor,"[""greA""]",n.. 测量员；勘测员,A1,null,/sərˈveɪər/
survival,"[""highschool"", ""cet6"", ""tem4"", ""ielts""]",n.. 生存，存活,B1,null,/sərˈvaɪvəl/
survive,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 生存，存活,A2,null,/sərˈvaɪv/
survivor,"[""tem4"", ""ielts""]",n.. 幸存者,B1,null,/ sərˈvaɪvər /
susceptibility,"[""tem8"", ""greA""]",n.. 易感性；敏感性,C1,null,/səˌsɛptəˈbɪləti/
susceptible,"[""tem8"", ""toefl"", ""greA""]",adj.. 易受影响的；敏感的,B2,null,/səˈseptəb(ə)l/
suspect,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 怀疑；猜想 ; n.. 嫌疑犯,B2,null,/səˈspekt/
suspend,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 暂停；悬挂 ; n.. 悬浮物,B2,null,/səˈspɛnd/
suspender,"[""tem4""]",n.. 吊裤带；背带,B2,null,/səˈspɛndər/
suspense,"[""tem4"", ""ielts"", ""greA""]",n.. 悬念；悬疑,C2,null,/səˈspɛns/
suspension,"[""highschool"", ""tem4"", ""toefl""]",n.. 悬挂；暂停；悬浮 ; v.. 暂停；中止；悬挂,B1,null,/səˈspɛnʃən/
suspicion,"[""cet4"", ""tem4"", ""ielts"", ""greA""]",n.. 怀疑，猜疑,B1,null,/səˈspɪʃən/
suspicious,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 可疑的；怀疑的,B2,null,/səˈspɪʃəs/
sustain,"[""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 维持；支撑；承受 ; n.. 持续；支持,B2,"```json
[""Economy"", ""Environment"", ""Health"", ""Society""]
```",/səˈsteɪn/
sustained,"[""toefl"", ""greA""]",adj.. 持续的，持久的 ; v.. 维持，保持,B2,null,/səˈsteɪnd/
sustenance,"[""tem8"", ""toefl"", ""greA""]",n.. 食物；生计；营养,C2,null,/ˈsʌstɪnəns/
suture,"[""greA""]",n.. 缝合；缝线 ; v.. 缝合,C2,"```json
[""Health"", ""Science""]
```",/ˈsuːtʃər/
svelte,"[""greA""]",adj.. 苗条的；纤细的,C2,"```json
[""Tech"", ""Fashion""]
```",/svɛlt/
swagger,"[""tem8"", ""greA""]",v.. 大摇大摆地走；趾高气扬 ; n.. 昂首阔步；炫耀,C2,null,/ˈswæɡər/
swallow,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 吞下；咽下 ; n.. 燕子,A2,null,"/ˈswɒləʊ/ (UK)  
/ˈswɑːloʊ/ (US)"
swamp,"[""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 沼泽 ; v.. 使陷入困境；淹没,C2,null,/swɒmp/
swan,"[""cet4"", ""tem4"", ""toefl""]",n.. 天鹅 ; v.. 悠游；闲荡,B2,null,/swɒn/
swap,"[""highschool"", ""tem8""]",v.. 交换，互换 ; n.. 交换，互换,C2,"```json
[""Tech"", ""Economy"", ""Finance"", ""Laws""]
```",/swɒp/
swarm,"[""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 群，一大群 ; v.. 成群移动；蜂拥,B1,"```json
[""Tech"", ""Science"", ""Environment""]
```",/swɔːrm/
swathe,"[""tem4"", ""tem8""]",n.. 长而宽的一条；包扎带 ; v.. 包扎；用布裹,C2,null,/sweɪð/
sway,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""greA""]",v.. 摇摆；影响 ; n.. 摇摆；统治,C2,null,/sweɪ/
swear,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",v.. 发誓；咒骂 ; n.. 誓言；咒骂,B1,null,/swɛər/
sweat,"[""highschool"", ""cet4"", ""tem4"", ""toefl""]",v.. 出汗；流汗 ; n.. 汗；汗水,A2,null,/swɛt/
sweater,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 毛衣,A2,null,/ˈswɛtər/
sweatshirt,"[""tem4""]",n.. 运动衫,B1,null,/ˈswɛtˌʃɜrt/
sweatshop,"[""tem4""]",n.. 血汗工厂,C2,"```json
[""Economy"", ""Society"", ""Laws"", ""Health""]
```",/ˈswɛtˌʃɒp/
swede,"[""tem4""]",n.. 瑞典人；芜菁甘蓝,C2,null,/swiːd/
sweep,"[""midschool"", ""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",v.. 扫；清扫；席卷 ; n.. 清扫；范围,B2,null,/swiːp/
sweeping,"[""tem8"", ""toefl""]",adj.. 全面的；彻底的 ; v.. 打扫；清扫,B2,null,/ˈswiːpɪŋ/
sweet,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adj.. 甜的；甜美的 ; n.. 糖果；甜食,A2,null,/swiːt/
sweeten,"[""cet6""]",v.. 使变甜；使愉快 ; v.. 加糖于；讨好,A2,null,/ˈswiːtn/
sweetheart,"[""tem4""]",n.. 心爱的人；甜心,A2,null,/ˈswiːtˌhɑːrt/
sweetness,"[""cet6""]",n.. 甜味；甜蜜,A2,null,/ˈswiːtnəs/
swell,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 膨胀；肿胀 ; n.. 浪涌；增大 ; adj.. 极好的,B1,null,/swɛl/
sweltering,"[""greA""]",adj.. 酷热的，闷热的,C2,null,/ˈswɛltərɪŋ/
swerve,"[""tem4"", ""greA""]",v.. 转向，突然转向 ; n.. 转向，突然转向,C2,null,/swɜːrv/
swift,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 迅速的，敏捷的 ; n.. 雨燕；快速行动,B2,"```json
[""Tech"", ""Art"", ""Literature"", ""Music""]
```",/swɪft/
swill,"[""greA""]",v.. 冲洗；痛饮 ; n.. 泔水；劣质饮料,C2,null,/swɪl/
swim,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",v.. 游泳 ; n.. 游泳,A1,null,/swɪm/
swimmer,"[""tem4""]",n.. 游泳者,B1,"```json
[""Sports"", ""Health""]
```",/ˈswɪmər/
swimming,"[""midschool""]",n.. 游泳 ; v.. 游泳,A1,null,/ˈswɪmɪŋ/
swimsuit,"[""tem4""]",n.. 泳衣,A2,null,/ˈswɪmˌsut/
swindle,"[""tem4"", ""greA""]",v.. 诈骗，欺骗 ; n.. 诈骗行为；骗局,C2,null,/ˈswɪndl/
swindler,"[""tem4""]",n.. 骗子，诈骗犯,C2,null,/ˈswɪndlər/
swine,"[""tem8"", ""greA""]",n.. 猪；卑鄙的人,C2,null,/swaɪn/
swing,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 摇摆；摆动；旋转 ; n.. 秋千；摇摆；摆动,B2,"```json
[""Tech"", ""Economy"", ""Science"", ""Art"", ""Sports"", ""Fashion"", ""Media"", ""Literature"", ""Society""]
```",/swɪŋ/
swipe,"[""tem8""]",v.. 刷；滑动 ; n.. 刷；滑动,C2,null,/swaɪp/
swirl,"[""tem8"", ""greA""]",v.. 旋转，打旋 ; n.. 旋涡，涡流,C2,null,/sɜːrl/
swiss,"[""cet4"", ""tem4""]",adj.. 瑞士的 ; n.. 瑞士人,C1,null,/swɪs/
switch,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""toefl""]",v.. 转换；切换 ; n.. 开关；转换器,B1,"```json
[""Tech"", ""Economy"", ""Science"", ""Art"", ""Sports"", ""Fashion"", ""Media"", ""Literature"", ""Education"", ""Society"", ""Laws""]
```",/swɪtʃ/
switchboard,"[""tem4""]",n.. 电话交换机；总机,C2,"```json
[""Tech""]
```",/ˈswɪtʃbɔːrd/
switzerland,"[""tem4""]",n.. 瑞士,B1,"```json
[""Economy"", ""Travel"", ""Politics"", ""Environment"", ""Society"", ""Laws"", ""Health""]
```",/ˈswɪtsərlənd/
swivel,"[""tem8""]",v.. 旋转，转动 ; n.. 转环，旋轴,C2,"```json
[""Tech"", ""Fashion"", ""Sports""]
```",/ˈswɪvəl/
swollen,"[""tem4""]",adj.. 肿胀的,B1,null,/ˈswoʊlən/
swoop,"[""tem8""]",v.. 猛扑；俯冲 ; n.. 突然袭击；猛扑,C2,null,/swuːp/
sword,"[""highschool"", ""cet4"", ""tem4""]",n.. 剑,B1,,/sɔːrd/
sybarite,"[""greA""]",n.. 奢侈逸乐的人,C2,null,/ˈsɪbəraɪt/
sybaritic,"[""greA""]",adj.. 奢侈享乐的,C2,null,/ˌsɪbəˈrɪtɪk/
sycophant,"[""greA""]",n.. 谄媚者，马屁精,C2,null,/ˈsɪkəfənt/
syllabic,"[""tem8""]",adj.. 音节的,C2,null,/sɪˈlæbɪk/
syllable,"[""tem4"", ""ielts"", ""toefl""]",n.. 音节,B2,null,/ˈsɪləbəl/
syllabus,"[""tem4"", ""greA""]",n.. 教学大纲；课程提纲,C2,"```json
[""Education""]
```",/ˈsɪləbəs/
symbiosis,"[""greA""]",n.. 共生；互利关系,C2,"```json
[""Science"", ""Environment"", ""Health""]
```",/ˌsɪmbaɪˈoʊsɪs/
symbol,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 象征；符号,A2,null,/ˈsɪmbəl/
symbolic,"[""tem4"", ""toefl""]",adj.. 象征的；象征性的,B2,null,/sɪmˈbɒlɪk/
symbolise,"[""tem4""]",v.. 象征，代表,A2,null,/ˈsɪmbəlaɪz/
symbolism,"[""tem4""]",n.. 象征主义；象征手法,A2,"```json
[""Art"", ""Literature"", ""History"", ""Society""]
```",/ˈsɪmbəlɪzəm/
symbolize,"[""ielts""]",v.. 象征，代表,A2,null,/ˈsɪmbəlaɪz/
symmetric,"[""tem4""]",adj.. 对称的,C2,null,/sɪˈmɛtrɪk/
symmetry,"[""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 对称；匀称,C1,"```json
[""Science"", ""Art"", ""Mathematics"", ""Physics""]
``` 

(Note: While ""Mathematics"" and ""Physics"" were not in the original list, they are strongly associated with ""symmetry."" From the provided domains, ""Science"" and ""Art"" are the most relevant.)",/ˈsɪmɪtri/
sympathetic,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",adj.. 同情的；赞同的,B2,null,/ˌsɪm.pəˈθet.ɪk/
sympathize,"[""cet4"", ""tem4"", ""ielts""]",v.. 同情；体谅 ; v.. 赞同；支持,B2,null,/ˈsɪmpəθaɪz/
sympathy,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 同情；慰问,B1,null,/ˈsɪmpəθi/
symphonic,"[""tem4""]",adj.. 交响乐的,C2,"```json
[""Art"", ""Music"", ""Literature""]
```",/sɪmˈfɒnɪk/
symphony,"[""highschool"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 交响乐；交响曲,A2,"```json
[""Art"", ""Music"", ""Literature""]
```  

(Note: Although ""Music"" was not in the original list of domains provided, ""symphony"" is primarily associated with it. From the given options, ""Art"" is the closest fit, followed by ""Literature"" in some contexts (e.g., metaphorical use). If strictly adhering to the provided domains, the answer would be:  

```json
[""Art"", ""Literature""]
```",/ˈsɪmfəni/
symposium,"[""cet6"", ""tem4"", ""ielts""]",n.. 研讨会；专题讨论会,C1,"```json
[""Tech"", ""Science"", ""Art"", ""History"", ""Politics"", ""Education"", ""Society""]
```",/sɪmˈpoʊziəm/
symptom,"[""highschool"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",n.. 症状,B1,"```json
[""Health"", ""Medicine""]
```  

(Note: Although ""Medicine"" wasn't explicitly listed in your provided domains, ""Health"" is the closest match. If strictly limited to your list, the answer is `[""Health""]`.)",/ˈsɪmptəm/
synagogue,"[""tem8""]",n.. 犹太教堂,C2,null,/ˈsɪnəɡɒɡ/
synchronize,"[""toefl""]",v.. 同步；使同步,C2,"```json
[""Tech"", ""Science"", ""Health""]
```",/ˈsɪŋ.krə.naɪz/
synchronous,"[""greA""]",adj.. 同步的；同时的,C2,"```json
[""Tech"", ""Science"", ""Education""]
```",/ˈsɪŋkrənəs/
syndicate,"[""tem8""]",n.. 辛迪加；企业联合组织 ; v.. 联合成辛迪加,C2,"```json
[""Economy"", ""Politics"", ""Laws"", ""Society""]
```",/ˈsɪndɪkət/
syndrome,"[""tem4"", ""greA""]",n.. 综合征；症候群,B1,"```json
[""Health"", ""Science""]
```",/ˈsɪndroʊm/
synergic,"[""greA""]",adj.. 协同的，协作的,C2,"```json
[""Tech"", ""Economy"", ""Science"", ""Health"", ""Education"", ""Society""]
```",/sɪˈnɜːrdʒɪk/
synonym,"[""tem4"", ""ielts"", ""toefl""]",n.. 同义词,B2,null,/ˈsɪnənɪm/
synonymous,"[""tem8""]",adj.. 同义的,C2,null,/sɪˈnɒnɪməs/
synopsis,"[""tem8"", ""toefl"", ""greA""]",n.. 概要，梗概,C2,null,/sɪˈnɒpsɪs/
synoptic,"[""tem8"", ""greA""]",adj.. 概要的，大纲的,C2,"```json
[""Science"", ""Education"", ""Literature"", ""Media""]
```","/sɪˈnɒptɪk/ (UK)  
/sɪˈnɑːptɪk/ (US)"
syntactic,"[""tem8""]",adj.. 句法的,C2,null,/sɪnˈtæktɪk/
syntax,"[""tem4""]",n.. 句法；语法,C2,"```json
[""Tech"", ""Science"", ""Literature"", ""Education""]
```",/ˈsɪn.tæks/
synthesis,"[""cet6"", ""tem4"", ""ielts"", ""greA""]",n.. 合成；综合 ; v.. 合成；综合,C1,"```json
[""Science"", ""Art"", ""Literature"", ""Education""]
```",/ˈsɪnθəsɪs/
