word,word_book,definition,CEFR,tag,phonetic
qualification,"[""highschool"", ""cet6"", ""tem4"", ""ielts""]",n.. 资格；条件；合格证明,B2,null,/ˌkwɒlɪfɪˈkeɪʃən/
qualified,"[""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 合格的；有资格的,B1,null,/ˈkwɒlɪfaɪd/
qualifier,"[""tem8""]",n.. 限定词；修饰语 ; n.. 资格赛；预选赛,B1,null,/ˈkwɒl.ɪ.faɪ.ər/
qualify,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",v.. 使具有资格；取得资格 ; n.. 资格；条件,B1,null,/ˈkwɒlɪfaɪ/
qualitative,"[""cet6"", ""tem4"", ""ielts""]",adj.. 定性的；质的,C2,null,/ˈkwɒlɪtətɪv/
quality,"[""highschool"", ""cet4"", ""tem4"", ""toefl""]",n.. 质量，品质 ; adj.. 优质的，高质量的,A2,null,/ˈkwɒlɪti/
qualm,"[""tem8""]",n.. 疑虑，不安,C2,null,/kwɑːm/
qualms,"[""greA""]",n.. 疑虑，不安,C2,null,/kwɑːmz/
quandary,"[""greA""]",n.. 困境，窘境,C2,null,/ˈkwɒndəri/
quantifiable,"[""cet6""]",adj.. 可量化的,C2,"```json
[""Tech"", ""Economy"", ""Science"", ""Health"", ""Education""]
```",/ˈkwɑːntɪfaɪəbl/
quantifier,"[""tem8""]",n.. 量词,B2,null,"/ˈkwɒntɪfaɪər/ (UK)
/ˈkwɑːntɪfaɪər/ (US)"
quantify,"[""cet6"", ""tem4"", ""toefl""]",v.. 量化；确定...的数量,B2,"```json
[""Tech"", ""Science"", ""Economy"", ""Health"", ""Environment""]
```",/ˈkwɒntɪfaɪ/
quantitative,"[""cet6"", ""tem4"", ""ielts"", ""toefl""]",adj.. 定量的,C1,"```json
[""Tech"", ""Economy"", ""Science"", ""Health"", ""Education""]
```","/ˈkwɒntɪtətɪv/ (UK)  
/ˈkwɑːntɪteɪtɪv/ (US)"
quantity,"[""highschool"", ""cet4"", ""cet6"", ""tem4""]",n.. 数量,B1,null,/ˈkwɒn.tɪ.ti/
quantum,"[""tem8"", ""greA""]",n.. 量子 ; adj.. 量子的,B2,"```json
[""Tech"", ""Science"", ""Health""]
```",/ˈkwɒntəm/
quarantine,"[""tem8"", ""greA""]",v.. 隔离；检疫 ; n.. 隔离；检疫期,B2,"```json
[""Health"", ""Environment"", ""Society""]
```",/ˈkwɒrəntiːn/
quarrel,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",v.. 争吵，吵架 ; n.. 争吵，口角,B2,null,/ˈkwɒrəl/
quarry,"[""tem4"", ""toefl"", ""greA""]",n.. 采石场；猎物 ; v.. 开采；搜寻,C1,null,/ˈkwɒri/
quart,"[""cet4"", ""tem4""]",n.. 夸脱（容量单位）,C2,null,/kwɔːrt/
quarter,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 四分之一；季度；一刻钟 ; v.. 将…四等分；提供住宿,A1,null,/ˈkwɔːrtər/
quarterly,"[""cet4"", ""cet6"", ""tem4"", ""ielts""]",adj.. 季度的，每季的 ; adv.. 按季度，每季一次 ; n.. 季刊,A1,null,/ˈkwɔːrtərli/
quartet,"[""tem8"", ""greA""]",n.. 四重奏；四人组,C2,null,/kwɔːrˈtet/
quartz,"[""cet6"", ""tem8"", ""ielts"", ""toefl""]",n.. 石英,C1,"```json
[""Tech"", ""Science"", ""Environment""]
```",/kwɔːrts/
quasar,"[""toefl""]",n.. 类星体,C2,"[""Science""]",/ˈkweɪzɑːr/
quash,"[""tem8"", ""greA""]",v.. 镇压；废止,C2,null,/kwɒʃ/
quaver,"[""tem8"", ""greA""]",v.. 颤抖；发颤音 ; n.. 颤音；八分音符,C2,null,/ˈkweɪvər/
quay,"[""tem4"", ""ielts"", ""greA""]",n.. 码头,C2,null,/kiː/
queen,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 女王；王后 ; v.. 立为女王,A2,null,/kwiːn/
queer,"[""cet4"", ""tem4"", ""ielts"", ""toefl""]",adj.. 奇怪的；同性恋的 ; v.. 破坏；使陷入不利 ; n.. 同性恋者,B2,null,/kwɪr/
quell,"[""tem8"", ""toefl"", ""greA""]",v.. 镇压；平息,C2,null,/kwɛl/
quench,"[""cet6"", ""tem8"", ""ielts"", ""greA""]",v.. 解渴；熄灭；压制,C2,null,/kwɛntʃ/
querulous,"[""tem8"", ""greA""]",adj.. 爱抱怨的，易怒的,C2,null,/ˈkwɛrələs/
query,"[""tem4"", ""ielts"", ""toefl""]",v.. 查询，询问 ; n.. 疑问，问题,B2,null,/ˈkwɪəri/
quest,"[""cet6"", ""tem4"", ""ielts"", ""greA""]",n.. 寻求；探索 ; v.. 寻求；探索,B2,null,/kwɛst/
question,"[""midschool"", ""highschool"", ""cet4"", ""cet6"", ""tem4""]",n.. 问题；疑问 ; v.. 询问；质疑,A2,null,/ˈkwɛstʃən/
questionable,"[""cet6"", ""tem4""]",adj.. 可疑的；有问题的,A2,null,/ˈkwɛstʃənəbəl/
questionaire,"[""highschool""]",n.. 问卷,B1,null,/kwes.təˈneər/
questionnaire,"[""cet6"", ""ielts"", ""toefl""]",n.. 问卷；调查表,B1,null,/ˌkwestʃəˈneər/
queue,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""greA""]",n.. 队列；行列 ; v.. 排队,B2,null,/kjuː/
quibble,"[""tem8"", ""greA""]",v.. 吹毛求疵；诡辩 ; n.. 吹毛求疵；诡辩,C2,null,/ˈkwɪbəl/
quick,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""tem8""]",adj.. 快的，迅速的 ; adv.. 快地，迅速地,A2,null,/kwɪk/
quicken,"[""cet4"", ""cet6""]",v.. 加快，加速 ; v.. 使活跃，使有生气,A2,null,/ˈkwɪkən/
quickly,"[""cet4"", ""tem4""]",adv.. 迅速地，很快地,A1,null,/ˈkwɪkli/
quicksand,"[""tem8""]",n.. 流沙,C2,null,/ˈkwɪkˌsænd/
quiescent,"[""greA""]",adj.. 静止的；沉寂的,C2,null,/kwiˈɛsənt/
quiet,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adj.. 安静的；轻声的 ; n.. 安静；寂静 ; v.. 使安静；平静下来,A2,null,/ˈkwaɪət/
quietly,"[""tem4""]",adv.. 安静地，悄悄地,A2,null,/ˈkwaɪətli/
quill,"[""greA""]",n.. 羽毛笔；羽茎 ; v.. 用羽毛笔写,C2,null,/kwɪl/
quilt,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 被子；棉被,C2,null,/kwɪlt/
quintessence,"[""tem8""]",n.. 精华；典范,C2,null,/kwɪnˈtɛsəns/
quintet,"[""tem8""]",n.. 五重奏；五重唱；五人组合,C2,null,/kwɪnˈtɛt/
quip,"[""tem8""]",v.. 说俏皮话；讽刺 ; n.. 俏皮话；妙语,C2,null,/kwɪp/
quirk,"[""tem8"", ""greA""]",n.. 怪癖；古怪举动 ; v.. 扭曲；弯曲,C2,null,/kwɜːrk/
quisling,"[""greA""]",n.. 卖国贼；内奸,C2,"```json
[""History"", ""Politics""]
```",/ˈkwɪzlɪŋ/
quit,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""toefl""]",v.. 放弃，停止 ; n.. 辞职,B1,null,/kwɪt/
quite,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adv.. 相当；完全,A2,null,/kwaɪt/
quitter,"[""tem8""]",n.. 半途而废者；轻易放弃的人,B1,null,/ˈkwɪtər/
quiver,"[""cet6"", ""tem8"", ""ielts"", ""toefl"", ""greA""]",v.. 颤抖；抖动 ; n.. 箭袋；箭筒,C2,null,/ˈkwɪvər/
quixotic,"[""tem8"", ""greA""]",adj.. 不切实际的；空想的,C2,null,/kwɪkˈsɒtɪk/
quiz,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""toefl""]",n.. 测验；提问 ; v.. 提问；测验,A2,null,/kwɪz/
quizzical,"[""tem8""]",adj.. 疑惑的，揶揄的,C2,null,/ˈkwɪzɪkəl/
quota,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 配额，限额,C1,"```json
[""Economy"", ""Politics"", ""Laws"", ""Society""]
```",/ˈkwoʊtə/
quotation,"[""cet4"", ""tem4"", ""ielts""]",n.. 引文，引语；报价 ; v.. 引用；报价,B2,null,/kwoʊˈteɪʃən/
quote,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 引用；报价 ; n.. 引文；报价,B2,null,/ˈkwoʊt/
quotidian,"[""greA""]",adj.. 日常的，平凡的,C2,null,/kwoʊˈtɪdiən/
quotient,"[""tem8""]",n.. 商，商数,C2,"```json
[""Tech"", ""Science"", ""Education"", ""Mathematics""]
```",/ˈkwoʊʃənt/
r,"[""midschool"", ""highschool"", ""cet4""]",n.. 字母R ; adj.. 右的 ; abbr.. 电阻（resistance）；半径（radius）,B1,null,ɑːr
rabbi,"[""tem8""]",n.. 拉比（犹太教领袖）,C1,null,/ˈræbaɪ/
rabbit,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 兔子 ; v.. 猎兔,A1,null,/ˈræbɪt/
rabble,"[""greA""]",n.. 乌合之众；暴民 ; v.. 聚众闹事,C2,null,/ˈræbəl/
rabid,"[""tem8"", ""greA""]",adj.. 狂怒的；疯狂的,C2,null,/ˈræbɪd/
rabies,"[""tem8"", ""greA""]",n.. 狂犬病,C2,"```json
[""Health""]
```",/ˈreɪbiːz/
race,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",v.. 竞赛；赛跑 ; n.. 种族；竞赛,B1,null,/reɪs/
racecourse,"[""tem4""]",n.. 赛马场；跑道,C2,"```json
[""Sports"", ""Travel""]
```",/ˈreɪskɔːrs/
racer,"[""tem8""]",n.. 赛车手；赛车 ; n.. 快速移动的人或物,C2,"```json
[""Sports"", ""Tech"", ""Fashion""]
```",/ˈreɪsər/
racial,"[""highschool"", ""cet4"", ""tem4""]",adj.. 种族的,B1,null,/ˈreɪʃəl/
racialism,"[""tem4""]",n.. 种族主义,B1,null,/ˈreɪʃəˌlɪzəm/
racing,"[""tem4"", ""toefl""]",n.. 赛跑；赛车 ; v.. 参加比赛；快速移动,B1,"```json
[""Sports"", ""Travel""]
```",/ˈreɪsɪŋ/
racism,"[""tem4""]",n.. 种族主义；种族歧视,B2,"```json
[""Society"", ""Politics"", ""History"", ""Laws"", ""Education""]
```",/ˈreɪsɪzəm/
racist,"[""tem4""]",adj.. 种族主义的 ; n.. 种族主义者,B2,null,/ˈreɪsɪst/
rack,"[""cet4"", ""tem4"", ""ielts""]",n.. 支架；搁物架 ; v.. 折磨；使痛苦,B2,"```json
[""Tech"", ""Fashion"", ""Sports"", ""Travel""]
```",/ræk/
racket,"[""cet4"", ""tem8"", ""ielts"", ""toefl""]",n.. 球拍；喧闹；诈骗 ; v.. 喧闹；过狂欢生活,A2,null,/ˈrækɪt/
racketeer,"[""tem8""]",n.. 诈骗者；敲诈者 ; v.. 诈骗；敲诈,A2,null,/ˌrækɪˈtɪr/
raconteur,"[""greA""]",n.. 善讲故事者,C2,null,/ˌrækɒnˈtɜːr/
racy,"[""greA""]",adj.. 活泼的；挑逗的,C2,null,/ˈreɪsi/
radar,"[""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 雷达,B2,"```json
[""Tech"", ""Science"", ""Environment"", ""Health"", ""Sports"", ""Media""]
```",/ˈreɪdɑːr/
radial,"[""cet6"", ""tem4""]",adj.. 径向的；放射状的 ; n.. 放射部；辐射状部分,C1,"```json
[""Tech"", ""Science"", ""Art"", ""Health""]
```",/ˈreɪdiəl/
radiance,"[""tem8""]",n.. 光辉，光芒 ; n.. 容光焕发,C2,null,/ˈreɪdiəns/
radiant,"[""cet6"", ""tem8"", ""ielts"", ""toefl""]",adj.. 发光的；容光焕发的,C2,"```json
[""Art"", ""Fashion"", ""Literature"", ""Health""]
```",/ˈreɪdiənt/
radiate,"[""cet4"", ""tem4"", ""ielts"", ""toefl""]",v.. 辐射；散发 ; adj.. 辐射状的,B2,null,/ˈreɪdiˌeɪt/
radiation,"[""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 辐射；放射线 ; v.. 放射；辐射,B1,"```json
[""Tech"", ""Science"", ""Health"", ""Environment""]
```",/ˌreɪdiˈeɪʃən/
radiator,"[""cet6"", ""tem4""]",n.. 散热器；暖气片,C2,null,/ˈreɪdiˌeɪtər/
radical,"[""cet6"", ""tem4"", ""ielts"", ""toefl""]",adj.. 根本的；激进的 ; n.. 激进分子；根号,B2,null,/ˈrædɪkəl/
radicalism,"[""tem4""]",n.. 激进主义,C2,"```json
[""Politics"", ""Society"", ""History""]
```",/ˈrædɪkəlɪzəm/
radio,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 无线电；收音机 ; v.. 用无线电发送,A1,"```json
[""Tech"", ""Media"", ""Science"", ""Society""]
```",/ˈreɪdiˌoʊ/
radioactive,"[""highschool"", ""cet4"", ""tem4"", ""toefl""]",adj.. 放射性的,C1,"```json
[""Science"", ""Environment"", ""Health""]
```",/ˌreɪdiəʊˈæktɪv/
radioactivity,"[""cet4"", ""tem4""]",n.. 放射性,C2,"```json
[""Science"", ""Health"", ""Environment""]
```",/ˌreɪdiəʊækˈtɪvɪti/
radiochemical,"[""tem4""]",adj.. 放射化学的,C2,"```json
[""Science"", ""Health""]
```",/ˌreɪdiəʊˈkɛmɪkəl/
radish,"[""cet4""]",n.. 萝卜,C2,null,/ˈrædɪʃ/
radium,"[""highschool"", ""cet4"", ""tem4""]",n.. 镭,B2,"```json
[""Science"", ""History"", ""Health""]
```",/ˈreɪdiəm/
radius,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 半径；桡骨,C2,"```json
[""Tech"", ""Science"", ""Art"", ""History"", ""Education""]
```",/ˈreɪdiəs/
raffish,"[""greA""]",adj.. 放荡不羁的；花里胡哨的,C2,null,/ˈræfɪʃ/
raffle,"[""tem8"", ""greA""]",n.. 抽奖；彩票 ; v.. 抽奖；用抽奖法出售,C2,null,/ˈræfəl/
raft,"[""tem8"", ""toefl""]",n.. 筏；木排 ; v.. 用筏运送；乘筏,C2,null,/ræft/
rafter,"[""greA""]",n.. 椽 ; v.. 装椽子于,B2,null,/ˈræftər/
rag,"[""highschool"", ""cet4"", ""tem4"", ""greA""]",n.. 破布；碎布 ; v.. 嘲笑；捉弄,B2,null,/ræɡ/
rage,"[""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 大怒，发怒 ; n.. 狂怒，愤怒,B1,null,/reɪdʒ/
ragged,"[""tem4"", ""toefl"", ""greA""]",adj.. 破烂的；衣衫褴褛的 ; v.. 使破烂；使参差不齐,C2,null,/ˈræɡɪd/
ragtime,"[""greA""]",n.. 拉格泰姆音乐,C2,"[""Art"", ""Music"", ""History"", ""Literature""]",/ˈræɡtaɪm/
raid,"[""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 突袭，袭击 ; n.. 突袭，袭击,C2,null,/reɪd/
raider,"[""tem4""]",n.. 袭击者；入侵者 ; n.. 掠夺者,C1,null,/ˈreɪdər/
rail,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts"", ""greA""]",v.. 责骂；抱怨 ; n.. 栏杆；铁轨,B1,"```json
[""Tech"", ""Economy"", ""History"", ""Environment"", ""Travel""]
```",/reɪl/
railroad,"[""cet4""]",n.. 铁路 ; v.. 迫使；仓促通过,B1,"```json
[""Tech"", ""Economy"", ""History"", ""Politics"", ""Environment"", ""Society"", ""Laws""]
```",/ˈreɪlroʊd/
railway,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 铁路；铁道,B1,"```json
[""Tech"", ""Economy"", ""History"", ""Environment"", ""Society"", ""Travel""]
```",/ˈreɪlweɪ/
rain,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 雨；雨水 ; v.. 下雨,A1,null,/reɪn/
rainbow,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 彩虹,B2,null,/ˈreɪnboʊ/
raincoat,"[""midschool"", ""highschool"", ""tem4""]",n.. 雨衣,A2,null,/ˈreɪnkoʊt/
raindrop,"[""tem4""]",n.. 雨滴,C2,null,/ˈreɪndrɒp/
rainfall,"[""highschool"", ""tem4"", ""toefl""]",n.. 降雨；降雨量,B1,null,/ˈreɪnˌfɔl/
rainforest,"[""tem4""]",n.. 雨林,B1,"```json
[""Environment"", ""Science"", ""Health""]
```",/ˈreɪnˌfɒrɪst/
rainproof,"[""tem4""]",adj.. 防雨的,C2,null,/ˈreɪnˌpruːf/
rainy,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adj.. 下雨的；多雨的,A1,null,/ˈreɪni/
raise,"[""midschool"", ""highschool"", ""cet4"", ""cet6"", ""tem4"", ""toefl""]",v.. 举起；提高；养育；筹集 ; n.. 加薪；增加,A2,null,/reɪz/
raiser,"[""tem8""]",n.. 筹集者；培育者,C2,null,/ˈreɪzər/
raisin,"[""cet6"", ""tem4"", ""greA""]",n.. 葡萄干,C2,null,/ˈreɪzən/
rake,"[""cet4"", ""tem8""]",v.. 耙；搜索 ; n.. 耙子；浪子,C2,null,/reɪk/
rakish,"[""greA""]",adj.. 潇洒的；放荡的,C2,null,/ˈreɪkɪʃ/
rally,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 召集；重整；恢复 ; n.. 集会；拉力赛,B2,"```json
[""Sports"", ""Politics"", ""Economy""]
```",/ˈræli/
ram,"[""tem4"", ""tem8"", ""greA""]",n.. 公羊；撞锤 ; v.. 猛撞；猛压,B2,null,/ræm/
ramble,"[""cet6"", ""tem8"", ""ielts"", ""greA""]",v.. 漫步；闲逛 ; n.. 漫谈；随笔,C2,null,/ˈræmbəl/
rambler,"[""tem8""]",n.. 漫步者；漫谈者 ; v.. 漫游；闲逛,C2,null,/ˈræmblər/
rambunctious,"[""greA""]",adj.. 喧闹的，难以控制的,C2,null,/ræmˈbʌŋkʃəs/
ramification,"[""tem8""]",n.. 分支；衍生物 ; n.. 结果；影响,B2,"```json
[""Science"", ""Economy"", ""Politics"", ""Laws""]
```",/ˌræmɪfɪˈkeɪʃən/
ramify,"[""greA""]",v.. 分支，分岔 ; n.. 分支；分岔,B2,null,/ˈræmɪfaɪ/
ramp,"[""tem4""]",n.. 斜坡；坡道 ; v.. 猛增；迅速上升,B2,null,/ræmp/
rampage,"[""tem8"", ""greA""]",v.. 横冲直撞，狂暴 ; n.. 狂暴行为，暴怒,B2,null,/ræmˈpeɪdʒ/
rampant,"[""tem8"", ""greA""]",adj.. 猖獗的，蔓延的,B2,null,/ˈræmpənt/
rampart,"[""tem8"", ""greA""]",n.. 壁垒；城墙,C2,"[""History"", ""Politics"", ""Laws""]",/ˈræmpɑːrt/
ramshackle,"[""greA""]",adj.. 摇摇欲坠的，破旧的,C2,null,/ˈræmˌʃækəl/
ranch,"[""cet6"", ""tem4"", ""ielts"", ""toefl""]",n.. 牧场；大农场 ; v.. 经营牧场,B2,null,/ræntʃ/
rancid,"[""tem8"", ""greA""]",adj.. 腐臭的；变质的,C2,null,/ˈrænsɪd/
rancor,"[""greA""]",n.. 怨恨，积怨,C2,null,/ˈræŋkər/
rancour,"[""tem8""]",n.. 怨恨，积怨,C2,null,/ˈræŋkər/
random,"[""highschool"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 随机的，任意的 ; n.. 随机，随意,B2,null,/ˈrændəm/
randomly,"[""cet6""]",adv.. 随机地,B1,null,/ˈrændəmli/
randy,"[""tem8""]",adj.. 好色的；性欲强的,C2,null,/ˈrændi/
range,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",n.. 范围；幅度 ; v.. 排列；变动,B1,null,/reɪndʒ/
ranger,"[""tem8"", ""greA""]",n.. 护林员；游骑兵 ; n.. 突击队员,B2,null,/ˈreɪndʒər/
rank,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",n.. 等级；军衔 ; v.. 排列；分等级,B1,null,/ræŋk/
rankle,"[""greA""]",v.. 使怨恨；使痛苦,C2,null,/ˈraŋkəl/
ransom,"[""tem4"", ""toefl"", ""greA""]",n.. 赎金 ; v.. 赎回；勒索赎金,C2,"```json
[""Economy"", ""Politics"", ""Laws""]
```",/ˈrænsəm/
rant,"[""greA""]",v.. 咆哮，怒骂 ; n.. 咆哮，怒骂,C2,null,/rænt/
rap,"[""cet6"", ""tem8"", ""toefl""]",v.. 敲击；说唱 ; n.. 说唱音乐；责骂,A2,,/ræp/
rapacious,"[""toefl"", ""greA""]",adj.. 贪婪的；掠夺的,A2,null,/rəˈpeɪʃəs/
rape,"[""cet6"", ""tem4""]",v.. 强奸；蹂躏 ; n.. 强奸；油菜,B2,null,/reɪp/
rapid,"[""highschool"", ""cet4"", ""tem4""]",adj.. 快速的，迅速的 ; n.. 急流,B1,null,/ˈræpɪd/
rapidity,"[""cet6""]",n.. 迅速，快速,B1,null,/rəˈpɪdɪti/
rapidly,"[""cet4"", ""tem4""]",adv.. 迅速地,B1,null,/ˈræpɪdli/
rapids,"[""greA""]",n.. 急流,B1,null,/ˈræpɪdz/
rapist,"[""tem8""]",n.. 强奸犯,A2,null,/ˈreɪpɪst/
rapport,"[""tem8"", ""greA""]",n.. 融洽，和谐,A2,null,/ræˈpɔːr/
rapprochement,"[""tem8"", ""greA""]",n.. 友好关系恢复；和解,C2,null,/ˌræpˈroʊʃmɑ̃/
rapt,"[""tem8"", ""greA""]",adj.. 全神贯注的；入迷的,C2,null,/ræpt/
rapture,"[""cet6"", ""tem8"", ""ielts"", ""toefl""]",n.. 狂喜；着迷 ; v.. 使狂喜；使着迷,C2,null,/ˈræptʃər/
rare,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",adj.. 稀有的；罕见的 ; adj.. 半熟的，煮得嫩的,B1,null,/ˈrɛər/
rarefaction,"[""greA""]",n.. 稀薄化；稀疏,C2,null,/ˌrɛərɪˈfækʃən/
rarely,"[""cet4"", ""tem4"", ""ielts""]",adv.. 很少，难得,B1,null,/ˈrɛərli/
rarity,"[""tem8""]",n.. 稀有；珍品,C2,null,/ˈrɛərɪti/
rascal,"[""cet6"", ""tem4""]",n.. 无赖，淘气鬼,C2,null,/ˈræs.kəl/
rash,"[""cet6"", ""tem4"", ""toefl""]",adj.. 轻率的；鲁莽的 ; n.. 皮疹；疹子,B2,null,/ræʃ/
rashly,"[""toefl""]",adv.. 轻率地；鲁莽地,B2,null,/ˈræʃli/
rasp,"[""tem8""]",v.. 刮擦；发出刺耳声 ; n.. 粗锉刀；刺耳声,C2,null,/ræsp/
raspberry,"[""tem4""]",n.. 覆盆子；悬钩子 ; v.. 发出刺耳声,B1,null,/ˈræzˌbɛri/
raspy,"[""greA""]",adj.. 刺耳的；粗哑的,C2,null,/ˈrɑːspi/
rat,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 老鼠；叛徒 ; v.. 背叛；告密,A1,null,/ræt/
rate,"[""highschool"", ""cet4"", ""cet6"", ""tem4""]",v.. 评估；评级 ; n.. 比率；速度；价格,B1,"```json
[""Economy"", ""Science"", ""Health"", ""Education"", ""Society"", ""Laws""]
```",/ˈreɪt/
rateable,"[""tem8""]",adj.. 可估价的；应征税的,A1,null,/ˈreɪtəbəl/
ratepayer,"[""tem4""]",n.. 纳税人,C2,null,/ˈreɪtˌpeɪər/
rather,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adv.. 相当；宁愿,A2,null,/ˈrɑːðər/
ratification,"[""greA""]",n.. 批准，认可,A1,"```json
[""Politics"", ""Laws""]
```",/ˌrætɪfɪˈkeɪʃən/
ratify,"[""ielts"", ""toefl""]",v.. 批准，认可,A1,null,/ˈrætɪfaɪ/
rating,"[""tem4""]",n.. 等级；评分 ; v.. 评估；评级,A2,null,/ˈreɪtɪŋ/
ratio,"[""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 比率，比例,A2,null,/ˈreɪʃiˌoʊ/
ratiocination,"[""greA""]",n.. 推理；推论,C2,null,/ˌræʃiˌɒsɪˈneɪʃən/
ration,"[""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 定量，配给量 ; v.. 配给，定量供应,B1,null,/ˈræʃən/
rational,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 理性的；合理的 ; n.. 有理数,B1,"```json
[""Economy"", ""Science"", ""Politics"", ""Environment"", ""Health"", ""Education"", ""Society"", ""Laws""]
```",/ˈræʃənəl/
rationale,"[""tem8""]",n.. 基本原理；理论依据,B1,null,/ˌræʃəˈnæl/
rationalize,"[""tem8""]",v.. 合理化；使合理 ; v.. 文过饰非；自圆其说,A1,"```json
[""Economy"", ""Science"", ""Politics"", ""Society"", ""Laws""]
```",/ˈræʃənəlaɪz/
rattle,"[""cet6"", ""tem8"", ""ielts"", ""toefl"", ""greA""]",v.. 使发出咯咯声；使慌乱 ; n.. 拨浪鼓；咯咯声,B2,null,/ˈrætl/
rattlesnake,"[""tem4""]",n.. 响尾蛇,C2,null,/ˈrætl̩sneɪk/
raucous,"[""greA""]",adj.. 喧闹的；沙哑的,C2,null,/ˈrɔːkəs/
ravage,"[""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 破坏，蹂躏 ; n.. 破坏，蹂躏,B2,null,/ˈrævɪdʒ/
rave,"[""greA""]",v.. 狂欢；热烈谈论 ; n.. 狂欢派对；狂热赞扬,C2,null,/reɪv/
ravel,"[""greA""]",v.. 拆开，解开；使纠缠 ; n.. 纠结；混乱,C2,null,/ˈrævəl/
raven,"[""tem4""]",n.. 渡鸦 ; v.. 掠夺；狼吞虎咽,C2,null,/ˈreɪvən/
ravenous,"[""toefl"", ""greA""]",adj.. 极饿的；贪婪的,C2,null,/ˈrævənəs/
ravine,"[""tem8"", ""greA""]",n.. 沟壑，峡谷,C2,null,/rəˈviːn/
ravish,"[""tem8"", ""toefl""]",v.. 强夺；使狂喜,C2,null,/ˈrævɪʃ/
ravishing,"[""greA""]",adj.. 迷人的，极美的,C2,null,/ˈrævɪʃɪŋ/
raw,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",adj.. 生的；未加工的；原始的,A2,null,/rɔː/
ray,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 光线；射线 ; v.. 放射；闪现,A2,"```json
[""Tech"", ""Science"", ""Health"", ""Art"", ""Literature""]
```",/reɪ/
rayon,"[""toefl""]",n.. 人造丝,C2,null,/ˈreɪɒn/
raze,"[""toefl"", ""greA""]",v.. 彻底摧毁，夷为平地,C2,null,/reɪz/
razor,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""greA""]",n.. 剃刀 ; v.. 剃，刮,B1,null,/ˈreɪzər/
reach,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",v.. 到达；达到；伸出 ; n.. 范围；区域,A2,null,/riːtʃ/
react,"[""highschool"", ""cet4"", ""tem4"", ""ielts""]",v.. 反应；回应 ; n.. 反应；回应,B1,"```json
[""Tech"", ""Science"", ""Education""]
```",/riˈækt/
reactant,"[""greA""]",n.. 反应物,A2,"```json
[""Science"", ""Chemistry""]
```",/riˈæktənt/
reaction,"[""cet4"", ""tem4""]",n.. 反应；回应 ; v.. 起反应；作出反应,B2,null,/riˈækʃən/
